date,DIEN10CF Index,EUCRBRDT Index,GDD01646 Index,GGC01005 Index,GGC01651 Index,GGD01642 Index,GIOS0004 Index,GIOS0092 Index,GIOS0094 Index,GIOS0097 Index,GIOS0098 Index,GIOS0266 Index,GIOS0299 Index,GIOS0686 Index,GIOS0878 Index,GIOS0880 Index,GIOS0973 Index,GIOS0977 Index,HEATAAAB Index,JET1NECC Index,JETFLAPL Index,JETIGCPR Index,JETKSPOT Index,LACRMAUS Index,MOGFM92S Index,MOGLCB85 Index,N6SH180S Index,N6SH380S Index,NAPHJPNC Index,RBOBG87P Index,USCRSRIN Index,USCRWTIC Index,USCRWTIM Index
2022-07-13,1168.0,108.575,3.8159,3.1962,3.1737,3.1387,1079.25,760.0,1149.75,98.41,98.95,409.25,71.77,657.5,702.25,695.75,108.625,110.745,1141.25,1171.0,3.6359,3.5259,133.012,89.25,113.14,3.2837,473.105,433.878,771.312,3.1625,93.2,96.3,97.87
2022-07-14,1145.5,105.985,3.7994,3.0743,3.1143,3.0568,1038.5,737.0,1150.25,97.69,97.77,396.25,70.23,636.75,684.25,677.25,106.045,108.55,1131.25,1140.75,3.6194,3.4944,130.052,88.8,108.36,3.2168,471.325,428.481,759.416,3.0493,92.7,95.78,97.53
2022-07-15,1187.5,111.165,3.799,3.0557,3.0407,2.9657,1050.0,746.5,1191.5,98.31,98.44,423.0,70.42,650.0,670.25,663.5,111.245,114.225,1180.5,1186.5,3.669,3.5315,134.529,90.61,106.42,3.3432,470.603,424.698,737.454,3.0732,94.0,97.59,99.19
2022-07-18,1181.25,115.005,3.7655,3.1368,3.0968,3.0468,1106.75,768.75,1181.75,102.59,102.68,462.75,74.87,668.0,685.0,677.0,115.07,118.815,1159.5,1178.0,3.6255,3.468,133.697,95.83,112.15,3.3443,508.013,464.173,759.874,3.1193,98.8,102.6,104.38
2022-07-19,1132.0,113.365,3.7168,3.2,3.1025,2.9825,1087.75,751.0,1134.0,104.805,104.91,446.0,76.97,661.5,685.0,677.0,113.43,117.225,1107.5,1133.25,3.5968,3.4393,129.318,97.54,114.29,3.3875,509.401,464.081,763.534,3.1625,101.1,104.22,106.27
2022-07-20,1136.0,113.54,3.6743,3.1679,3.0579,3.0179,1090.75,750.75,1129.0,104.44,104.63,453.75,76.62,663.0,682.0,674.0,113.62,117.4,1102.75,1138.25,3.4893,3.4068,129.807,95.88,113.2,3.2829,504.44,459.455,758.73,3.1454,98.8,102.26,104.05
2022-07-21,1091.25,110.93,3.6703,3.032,2.9195,2.8845,1039.0,738.0,1069.25,102.0,102.0,450.25,74.73,652.0,673.5,663.5,111.015,113.085,1058.5,1093.75,3.4903,3.4203,125.452,92.93,106.68,3.1495,488.331,449.989,743.86,2.9895,91.9,99.4,101.28
2022-07-22,1124.0,109.975,3.4781,3.0378,2.9928,2.8603,1021.0,754.75,1106.5,102.69,102.69,468.25,75.32,661.0,679.5,668.5,109.975,113.145,1096.25,1130.25,3.3806,3.2881,129.025,92.2,104.15,3.2228,482.625,449.667,753.011,3.0153,90.8,97.83,100.34
2022-07-25,1108.25,108.615,3.5291,3.0645,2.7838,2.802,1056.0,748.0,1088.0,101.21,101.54,478.0,73.73,657.0,673.5,662.5,108.615,111.89,1082.75,1110.25,3.3897,3.3366,127.067,93.83,105.98,3.2788,480.513,433.9,744.775,3.0945,92.6,99.6,101.71
2022-07-26,1124.5,109.395,3.5789,3.0543,2.8768,2.775,1055.75,736.0,1104.25,104.9,105.17,460.25,77.87,652.0,677.25,666.25,109.395,112.91,1097.25,1121.0,3.4255,3.388,128.119,89.95,115.02,3.2268,504.406,470.833,752.553,3.0218,92.6,94.98,96.36
2022-07-27,1145.25,110.525,3.7023,3.1186,2.9486,2.8288,1052.5,740.5,1134.5,101.4,101.67,456.25,76.75,655.0,670.75,658.75,110.525,114.17,1128.0,1149.75,3.5513,3.4738,130.933,92.28,113.124,3.3086,493.924,455.054,738.827,3.0861,94.4,97.26,98.79
2022-07-28,1143.75,111.8,3.6563,3.0093,2.8218,2.8223,1072.25,732.5,1124.5,105.0,105.27,469.5,79.64,655.0,685.25,673.5,111.8,115.815,1128.5,1160.25,3.4643,3.4113,131.96,92.01,115.57,3.2568,513.912,476.974,757.586,2.9018,93.7,96.42,98.07
2022-07-29,1142.0,114.13,3.569,2.9232,2.7632,2.7532,1068.25,742.0,1119.25,107.24,107.24,486.0,79.4,663.0,679.5,667.75,114.13,118.635,1126.75,1161.75,3.4565,3.359,132.107,94.53,115.65,3.6631,513.281,477.941,745.69,2.9232,97.3,98.62,100.43
2022-08-01,1051.5,106.82,3.47,2.7956,2.6581,2.6181,977.0,697.25,1036.0,101.5,101.59,450.5,86.1,641.0,662.5,652.5,106.82,109.865,1049.5,1088.0,3.3475,3.23,124.89,86.13,112.709,2.8281,519.541,483.659,736.539,2.8031,93.03,93.89,96.02
2022-08-02,1038.0,106.205,3.4154,2.8942,2.7767,2.6992,999.75,715.75,1028.75,97.97,98.96,477.25,84.08,642.0,661.0,651.0,106.205,109.755,1038.25,1070.5,3.1829,3.1554,123.177,86.53,108.15,2.8867,510.592,474.994,733.794,2.8792,93.65,94.42,96.07
2022-08-03,1057.5,103.365,3.4498,2.7622,2.6297,2.5897,986.75,703.5,1049.75,98.36,99.21,468.0,84.41,639.0,667.75,657.75,103.365,107.47,1056.0,1089.25,3.2348,3.1998,125.012,82.83,109.43,2.7922,503.729,467.356,733.108,2.7597,89.29,90.66,92.41
2022-08-04,1030.25,98.18,3.3722,2.596,2.556,2.516,960.0,668.5,1031.25,95.68,97.05,445.5,82.29,618.5,651.0,639.5,98.18,102.84,1028.5,1066.0,3.1572,3.1122,122.737,80.47,105.33,2.6735,494.214,467.025,715.95,2.631,87.1,88.54,90.23
2022-08-05,1007.75,101.175,3.2609,2.6556,2.6756,2.5881,921.75,672.0,1012.0,93.76,94.37,462.25,79.4,613.0,637.5,627.5,101.355,104.815,1008.75,1048.25,3.0059,2.9884,121.0,81.01,100.105,2.7356,482.741,456.49,695.361,2.6544,87.55,89.01,90.61
2022-08-08,971.25,103.535,3.2241,2.7062,2.6862,2.6187,937.25,681.75,974.75,94.26,94.64,466.25,80.28,612.0,630.25,620.25,103.92,106.435,976.75,1016.5,3.0491,2.9241,117.892,82.71,102.519,3.0387,485.73,460.374,696.047,2.6787,88.74,90.76,92.31
2022-08-09,1012.25,103.88,3.3813,2.7702,2.8102,2.6952,962.75,669.25,1014.25,94.56,95.24,469.0,,611.0,621.5,611.5,103.88,105.73,1016.75,1051.75,3.2038,3.0988,121.342,82.42,,3.1127,,,678.655,2.7627,88.29,90.5,92.04
2022-08-10,1010.25,100.33,3.4666,2.8653,2.9228,2.8403,963.75,665.5,1014.5,94.86,95.84,462.25,81.02,612.0,612.75,602.75,100.355,102.44,1012.5,1051.5,3.2828,3.1903,121.318,83.63,104.31,3.2503,493.621,469.868,691.243,2.8403,90.14,91.93,93.28
2022-08-11,1039.5,104.59,3.539,2.864,2.9715,2.8415,988.75,675.5,1052.25,96.0,97.21,501.5,83.2,635.0,632.0,622.0,104.625,106.445,1038.0,1093.5,3.334,3.229,125.428,85.92,109.36,3.2515,517.655,494.828,703.139,2.7965,93.04,94.34,95.68
2022-08-12,1062.0,102.995,3.5791,2.841,3.0485,2.886,964.5,651.75,1073.0,98.28,99.08,506.5,85.1,631.0,633.25,623.25,103.045,104.845,1064.75,1124.0,3.4228,3.2728,128.413,84.0,110.236,3.236,538.851,524.054,696.276,2.7635,90.37,92.09,93.46
2022-08-15,1037.0,97.495,3.5053,2.7467,2.8517,2.8017,942.0,625.25,1046.25,94.56,95.26,482.25,81.98,622.0,625.75,615.75,97.905,99.425,1039.25,1098.75,3.3353,3.1803,125.942,81.18,107.594,3.1417,519.78,508.32,670.654,2.7567,87.84,89.41,90.73
2022-08-16,1039.25,96.195,3.5252,2.6832,2.8207,2.7607,931.75,613.75,1046.75,92.0,92.3,474.0,79.89,618.0,621.5,611.5,96.59,98.15,1037.5,1092.75,3.3752,3.2002,125.355,78.29,105.417,3.0907,491.086,478.765,650.98,2.7107,84.39,86.53,87.83
2022-08-17,1061.75,93.29,3.6624,2.6995,2.7845,2.8045,937.25,628.25,1072.0,90.4,91.44,476.25,78.52,624.0,622.5,612.5,93.305,97.085,1061.75,1117.25,3.4549,3.3449,127.752,79.73,105.011,3.1245,477.485,472.18,649.15,2.7445,85.36,88.11,89.39
2022-08-18,1094.0,96.28,3.6872,2.8611,2.8636,2.8861,964.5,658.0,1105.25,92.8,93.59,489.75,80.75,641.0,636.25,626.25,96.295,99.955,1078.5,1150.75,3.4697,3.3747,131.031,82.37,108.2,3.2161,474.104,469.181,669.282,2.8236,87.67,90.5,91.81
2022-08-19,1109.0,97.025,3.7405,2.855,2.855,2.9025,973.75,656.75,1121.25,94.35,95.02,479.5,82.32,649.0,640.0,630.0,97.05,100.62,1093.25,1166.25,3.513,3.4205,132.548,82.63,108.64,3.2375,478.175,465.585,676.145,2.67,87.97,90.77,92.11
2022-08-22,1121.5,93.775,3.8137,2.7187,2.7112,2.7062,947.25,644.75,1133.0,93.95,94.64,462.25,82.2,645.5,643.5,633.25,93.775,98.17,1104.5,1175.75,3.5887,3.5012,133.477,82.44,108.49,3.1112,482.62,463.161,667.451,2.5562,87.77,90.23,92.13
2022-08-23,1140.5,98.345,3.8719,2.7905,2.658,2.683,938.75,656.0,1151.75,96.5,97.14,482.0,84.86,661.0,641.0,630.0,98.345,102.54,1122.25,1193.75,3.657,3.5469,135.239,86.83,110.421,3.153,491.764,468.669,676.602,2.6205,91.62,94.34,97.07
2022-08-24,1187.25,98.74,3.9982,2.722,2.5907,2.5107,906.75,645.5,1200.25,99.5,99.77,472.75,87.6,665.25,653.5,641.5,98.74,102.935,1168.75,1240.5,3.8174,3.7249,139.814,87.79,111.987,3.0657,498.595,479.588,683.008,2.5495,92.4,95.65,97.83
2022-08-25,1197.5,99.965,3.9491,2.7474,2.7099,2.5621,930.5,642.75,1197.25,99.9,99.9,477.0,92.24,660.0,652.5,639.75,99.965,103.875,1180.75,1248.25,3.7223,3.6373,140.573,85.89,109.881,3.1024,503.239,479.929,674.314,2.5549,91.04,93.04,95.79
2022-08-26,1213.75,98.64,4.0176,2.7774,2.8149,2.6388,906.0,627.75,1212.5,99.645,99.645,464.25,91.01,651.5,647.75,634.75,98.64,102.44,1196.5,1258.75,3.7727,3.6702,141.6,85.93,108.28,3.1274,498.778,473.857,661.503,2.5599,91.62,93.06,94.94
2022-08-29,,,3.9449,2.8186,2.8561,2.6476,,,,100.6,100.6,,91.38,,654.5,640.0,,,,,3.7216,3.5816,,89.96,108.238,3.1361,495.856,473.616,666.536,2.6011,95.22,97.01,98.93
2022-08-30,1147.75,99.665,3.8568,2.6003,2.7153,2.4643,931.5,620.75,1143.25,102.8,103.12,446.25,93.49,650.0,652.75,637.25,99.665,103.11,1129.25,1190.75,3.6178,3.4953,134.945,84.36,108.576,2.9503,489.624,468.99,671.569,2.4378,89.48,91.64,93.39
2022-08-31,1124.5,96.68,3.7464,2.5008,2.5908,2.3648,846.0,617.25,1119.0,97.85,97.85,429.75,88.01,650.75,642.25,622.25,96.68,100.13,1104.0,1160.75,3.5074,3.3999,132.009,82.03,97.51,2.9008,453.386,430.812,633.136,2.3383,86.5,89.55,91.28
2022-09-01,1078.5,92.54,3.6262,2.4866,2.5453,2.4428,794.0,612.25,1071.75,94.14,94.14,398.25,84.08,636.0,641.0,613.5,92.54,96.0,1056.75,1112.75,3.4387,3.2937,127.312,78.59,93.329,3.1777,441.357,413.521,642.287,2.3241,84.48,86.61,88.22
2022-09-02,1121.75,94.06,3.643,2.5836,2.6236,2.5686,827.75,624.75,1111.75,94.75,94.75,420.5,84.87,640.25,650.0,621.0,94.06,97.52,1087.75,1143.25,3.4505,3.308,130.297,79.03,98.284,3.2459,455.443,422.872,661.503,2.4211,84.79,86.87,88.57
2022-09-05,1179.75,94.52,,,,,844.25,654.25,1164.75,95.3,95.43,423.75,85.38,651.0,645.75,611.75,94.52,98.775,1138.75,1175.5,,,133.453,,99.681,,463.821,427.938,657.843,,,,
2022-09-06,1112.75,92.11,3.6338,2.5609,2.5209,2.5509,856.0,642.5,1099.25,95.2,95.2,402.75,85.58,644.75,643.0,608.0,92.11,95.95,1045.5,1108.75,3.4463,3.3238,126.92,79.05,100.2,3.208,457.424,420.828,666.079,2.3922,84.82,86.88,88.68
2022-09-07,1130.75,88.14,3.6385,2.4227,3.2577,2.4727,836.75,617.0,1119.25,92.2,92.2,377.75,83.0,633.25,643.75,613.75,88.14,92.04,1056.5,1118.75,3.481,3.356,127.899,74.17,99.409,2.917,437.102,392.413,651.438,2.2527,80.38,81.94,83.77
2022-09-08,1108.25,87.705,3.5876,2.4511,2.4261,2.5411,794.5,610.5,1097.0,88.0,88.16,373.5,78.44,630.75,632.75,602.75,87.705,91.585,1034.5,1086.5,3.4526,3.3101,124.743,75.63,93.51,2.8577,410.034,361.056,618.038,2.2911,82.39,83.54,85.4
2022-09-09,1098.75,90.555,3.6187,2.5106,2.5831,2.7706,807.25,623.75,1112.5,90.41,90.51,395.5,80.65,613.5,634.5,599.5,90.555,94.425,1047.75,1119.25,3.4337,3.3537,127.948,79.02,96.915,2.9438,415.398,372.631,637.712,2.3706,85.66,86.79,88.59
2022-09-12,1123.75,93.065,3.6281,2.4948,2.5448,2.7098,829.25,636.25,1118.25,92.36,92.4,416.25,83.01,630.0,630.25,592.25,93.065,96.915,1053.25,1152.25,3.4581,3.3756,131.177,80.1,99.535,2.9597,426.274,387.087,645.49,2.4023,86.62,87.78,89.68
2022-09-13,1086.25,91.375,3.5413,2.5379,2.5454,2.6304,844.25,625.75,1084.25,94.445,94.55,402.5,84.83,638.0,641.25,601.25,91.375,94.815,1016.5,1116.25,3.3963,3.3038,127.654,79.58,102.25,2.987,432.775,396.138,659.673,2.4204,85.67,87.31,89.31
2022-09-14,1021.75,93.06,3.3677,2.6345,2.6045,2.6645,847.75,645.75,1021.5,92.705,92.75,413.0,82.93,647.5,640.25,600.25,93.06,96.06,954.25,1048.75,3.2689,3.1239,121.048,80.66,99.619,3.0283,422.686,385.113,666.079,2.477,86.72,88.48,90.44
2022-09-15,951.75,89.42,3.1977,2.5662,2.5087,2.7362,833.25,623.0,959.5,93.61,93.75,383.75,83.63,630.75,645.0,607.0,89.42,92.395,883.75,966.5,3.0902,2.9677,112.999,77.35,97.33,3.4248,422.508,384.167,667.909,2.3887,83.93,85.1,87.2
2022-09-16,987.75,91.15,3.1863,2.5532,2.7182,2.8907,818.5,633.0,987.0,91.01,91.15,402.75,80.75,633.0,631.5,593.5,91.15,93.975,908.75,988.5,3.0475,2.945,115.152,77.71,88.23,3.4153,420.733,383.755,655.098,2.3882,84.1,85.11,87.56
2022-09-19,,,3.3183,2.5741,2.7341,2.9866,,,,90.34,90.4,,80.16,,619.0,585.0,,,,,3.1408,3.1333,,78.62,87.424,3.4551,413.245,371.879,656.013,2.4291,84.74,85.73,88.59
2022-09-20,1010.25,89.225,3.3797,2.5703,2.5953,2.8403,832.25,622.25,1007.0,92.55,92.6,376.0,82.7,617.5,632.5,599.5,89.225,91.845,959.75,1025.5,3.2097,3.2497,118.773,77.11,92.82,3.2425,422.957,380.119,672.942,2.4278,82.8,84.45,86.79
2022-09-21,1001.5,88.1,3.3463,2.609,2.769,2.889,853.75,621.25,998.0,92.7,92.84,377.0,83.12,602.25,619.5,588.5,88.1,90.99,951.25,1015.0,3.2088,3.1888,117.746,75.89,94.627,3.6624,426.096,380.955,674.314,2.449,80.71,83.44,85.41
2022-09-22,1031.75,89.395,3.434,2.5416,2.9182,2.8632,858.25,632.0,1028.0,91.2,91.31,386.75,81.92,590.25,595.5,564.5,89.395,92.305,986.5,1043.75,3.5065,3.2207,120.559,76.14,92.25,3.6816,426.835,380.486,672.484,2.3966,81.44,83.83,85.6
2022-09-23,989.75,85.295,3.2596,2.4481,3.2855,2.763,801.75,613.75,999.75,88.8,88.91,371.75,79.89,569.75,590.0,559.75,85.295,88.175,939.75,1009.25,3.3421,3.1175,117.183,71.65,87.71,4.0581,412.777,368.752,664.706,2.3306,78.7,79.19,80.99
2022-09-26,954.5,84.585,3.1491,2.4613,2.8888,2.7717,796.0,599.0,957.75,84.85,84.85,378.25,76.46,555.5,579.25,554.0,84.585,87.495,906.0,972.5,3.2341,3.06,113.586,69.53,84.617,4.0388,402.161,358.73,642.058,2.3438,75.33,76.71,78.71
2022-09-27,991.25,86.58,3.2699,2.5627,3.0252,2.7831,798.75,608.25,992.5,84.2,84.25,378.5,76.29,546.5,568.5,543.25,86.58,88.91,936.5,998.5,3.3629,3.3504,116.131,71.55,86.594,3.5227,389.586,351.398,633.594,2.4427,77.13,78.5,80.61
2022-09-28,1028.0,88.545,3.4544,2.6717,3.2642,2.8129,829.75,624.0,1029.5,84.6,84.6,386.75,76.13,557.25,586.75,560.75,88.545,90.795,976.25,1019.75,3.5972,3.6372,118.21,74.84,88.4,4.9117,389.6,350.637,641.829,2.5092,80.98,82.15,84.03
2022-09-29,1031.25,89.97,3.4102,2.5527,3.1027,2.7477,857.5,628.0,1025.75,87.3,87.5,388.0,78.93,557.5,579.0,554.0,89.97,91.87,979.25,993.75,3.5672,3.3702,115.666,73.82,89.84,4.8527,399.434,359.529,657.386,2.4177,79.37,81.23,82.98
2022-09-30,1011.75,87.625,3.3466,2.5298,3.3223,2.8223,848.5,630.25,1010.0,89.54,89.54,378.5,78.93,550.0,578.75,558.75,87.69,89.5,960.5,964.0,3.487,3.2716,112.754,72.71,90.287,4.8198,401.628,362.157,651.895,2.3748,77.41,79.49,81.49
2022-10-03,1043.0,90.0,3.5016,2.7154,3.2104,3.0129,888.25,650.25,1028.0,88.26,88.26,382.75,78.44,543.0,580.5,575.5,90.295,92.04,1001.5,986.5,3.6215,3.2816,114.956,73.84,89.3,4.8432,394.709,357.94,662.419,2.6104,81.88,83.63,85.62
2022-10-04,1115.5,93.64,3.7283,2.943,3.2305,2.9905,889.0,677.0,1091.75,88.79,88.82,395.75,79.18,552.0,573.5,553.5,93.8,95.52,1072.0,1030.75,3.7595,3.4858,119.287,76.71,86.81,3.9653,394.538,363.381,672.484,2.7555,85.07,86.52,88.46
2022-10-05,1194.0,95.26,3.8869,2.9285,3.1185,2.9935,886.5,689.0,1185.5,91.15,91.15,408.0,81.23,574.0,582.5,567.5,95.365,97.175,1148.75,1097.75,3.9239,3.6069,125.844,78.13,91.26,3.3312,407.908,381.511,692.158,2.7135,86.39,87.76,89.8
2022-10-06,1200.5,95.805,4.0574,2.9414,3.0814,2.8864,913.75,686.0,1188.5,93.26,93.35,401.25,83.09,585.0,592.75,577.75,95.88,97.725,1149.75,1112.75,3.9407,3.7524,127.312,78.95,92.948,3.3444,404.424,381.894,696.276,2.7314,87.01,88.45,90.51
2022-10-07,1283.25,98.64,4.2437,2.9696,3.1346,2.9396,942.0,696.25,1269.0,94.3,94.3,416.5,84.53,585.0,594.75,579.75,98.64,101.025,1224.25,1187.25,4.056,3.8862,134.603,82.86,94.403,3.401,413.585,387.123,688.498,2.7546,91.13,92.64,94.66
2022-10-10,1302.25,98.555,4.0472,2.7528,2.6228,2.6803,955.75,684.5,1290.25,96.54,96.72,405.0,86.91,575.5,590.5,568.5,98.555,100.635,1244.25,1152.75,3.9603,3.6622,131.226,81.29,94.58,3.3009,422.158,397.14,690.786,2.6028,89.2,91.13,93.08
2022-10-11,1217.5,95.31,3.9808,2.7423,2.5273,2.5673,944.75,667.25,1203.25,93.7,93.78,377.75,84.23,557.0,571.25,549.25,95.38,97.225,1154.0,1069.25,4.2008,3.6858,123.055,79.49,91.019,3.2905,405.274,378.507,677.975,2.5948,87.23,89.35,91.35
2022-10-12,1198.25,93.15,3.9753,2.8078,2.7653,2.5528,985.0,665.0,1151.75,92.9,93.03,362.5,84.04,556.0,580.0,558.0,93.195,95.33,1068.0,1132.25,3.5328,3.6728,129.22,77.42,92.5,3.2513,403.506,376.038,672.027,2.5903,83.65,87.27,89.31
2022-10-13,1229.25,94.1,4.1548,2.8584,2.8034,2.6034,1021.5,670.5,1170.25,91.16,91.16,360.5,82.14,545.25,571.5,552.0,94.21,96.24,1078.5,1156.5,3.6648,3.8348,131.593,79.4,91.5,3.3121,388.734,354.268,661.503,2.6359,85.29,89.11,91.11
2022-10-14,1216.5,92.925,4.0727,2.8309,2.7434,2.5984,994.75,660.75,1140.5,92.1,92.1,347.5,83.15,524.75,562.5,546.75,92.99,95.29,1050.0,1131.0,3.5502,3.6052,129.098,76.14,92.49,3.234,394.889,358.922,663.334,2.5579,81.86,85.61,87.72
2022-10-17,1239.75,91.41,4.2952,2.7881,2.6481,2.5631,979.0,661.5,1161.0,89.74,89.74,343.25,81.19,520.5,551.25,540.75,91.58,94.025,1074.25,1142.25,3.4352,3.6252,126.166,76.08,90.67,3.2144,376.208,342.881,638.627,2.5381,81.11,85.46,87.61
2022-10-18,1232.0,88.06,4.3335,2.6044,2.5606,2.3931,947.25,651.0,1156.25,88.84,88.9,332.75,80.83,526.0,548.25,538.0,88.135,91.04,1068.25,1099.5,3.2435,3.5485,126.842,73.8,91.292,2.4074,387.901,350.854,661.046,2.4231,78.65,82.82,85.04
2022-10-19,1206.0,89.91,4.3193,2.6972,2.6622,2.4322,921.0,649.25,1125.75,85.75,85.75,357.75,78.5,547.0,560.5,547.0,89.91,93.215,1040.0,1054.75,3.1543,3.4293,121.869,76.23,89.31,2.4807,386.205,349.11,656.471,2.5347,82.0,85.55,87.51
2022-10-20,1216.0,92.66,4.1568,2.6591,2.5678,2.4328,933.0,660.5,1127.75,89.94,89.94,373.75,81.73,550.0,578.0,566.5,92.66,95.705,1042.5,1057.75,3.1768,3.3468,127.296,76.31,92.726,2.6861,394.643,367.1,671.112,2.4978,80.86,85.98,87.77
2022-10-21,1197.0,91.35,4.1573,2.637,2.7445,2.447,943.5,652.0,1102.0,90.71,90.71,354.75,82.07,546.0,574.0,563.0,91.35,94.745,1002.5,1030.5,3.2523,3.3682,120.56,77.16,92.103,2.6948,389.099,352.098,671.569,2.502,85.58,86.68,88.46
2022-10-24,1235.5,91.505,3.9551,2.7027,2.8252,2.4452,933.0,657.0,1134.75,90.135,90.13,359.75,,549.25,576.5,568.5,91.51,94.84,1038.75,1059.5,3.4172,3.4347,,76.69,,2.7184,,,668.37,2.5602,81.17,86.23,87.59
2022-10-25,1216.75,91.655,3.7697,2.6602,2.9767,2.526,930.5,664.25,1113.75,89.56,89.56,349.5,83.48,560.0,579.0,574.0,91.655,95.155,1019.75,1044.0,3.4323,3.4473,122.342,76.99,91.01,2.8617,383.563,344.133,673.857,2.5517,80.71,86.89,87.96
2022-10-26,1249.75,93.985,3.7926,2.8026,2.8851,2.5244,926.5,677.0,1144.0,90.31,90.34,363.75,84.02,580.0,590.25,585.25,93.985,97.575,1051.0,1076.5,3.5266,3.4916,120.81,78.84,89.05,2.8826,389.854,347.968,677.517,2.6201,83.83,87.91,89.73
2022-10-27,1260.25,95.25,3.8939,2.8365,2.9215,2.6291,944.5,675.0,1145.25,92.35,92.35,369.75,86.34,584.0,607.0,602.0,95.25,98.525,1050.5,1076.0,3.3317,3.4667,125.096,79.98,91.6,2.9465,406.418,363.7,684.38,2.6065,84.02,89.08,90.81
2022-10-28,1285.75,94.04,3.833,2.6029,2.9529,2.5004,960.25,664.5,1169.5,92.65,92.65,371.75,86.52,586.0,609.0,604.0,94.085,97.485,1056.5,1081.25,3.2146,3.4155,125.02,78.82,93.21,2.8679,418.581,377.494,687.583,2.4754,83.0,87.9,89.65
2022-10-31,1249.25,92.77,3.7441,2.5582,3.3257,2.5907,925.0,664.25,1135.0,90.6,90.6,364.0,84.75,587.5,615.5,610.5,92.87,96.415,1021.0,1053.75,3.4041,3.3591,124.777,77.58,89.517,2.8307,405.527,366.926,680.72,2.4257,81.04,86.53,88.24
2022-11-01,1187.5,94.92,3.6386,2.6545,3.5195,2.7445,955.75,676.0,1080.5,91.39,91.51,383.25,84.38,595.0,638.5,638.5,94.92,98.54,965.25,1016.25,3.3511,3.3686,123.399,78.61,91.144,2.8995,426.904,386.473,688.956,2.497,83.11,88.37,90.23
2022-11-02,1191.5,97.045,3.6499,2.7322,3.5472,2.7497,967.75,689.75,1088.0,90.95,91.14,393.25,84.53,603.0,648.0,648.0,97.045,100.57,957.25,1042.25,3.0049,3.4249,134.032,80.19,93.359,3.0022,429.56,390.972,686.21,2.5642,85.33,90.0,91.86
2022-11-03,1210.0,95.84,3.7828,2.7489,3.0939,2.7264,992.0,680.25,1161.25,89.79,89.83,384.5,83.66,580.5,617.5,617.5,95.84,99.38,1031.0,1094.5,3.1928,3.5853,120.721,78.51,95.215,3.3339,424.298,387.803,685.295,2.5414,83.46,88.17,90.02
2022-11-04,1210.75,98.765,3.7798,2.7723,2.7398,2.7223,1056.25,696.0,1169.0,92.295,92.295,401.75,86.14,584.5,622.0,621.0,98.755,102.04,1029.0,1147.0,3.2423,3.5798,124.269,82.76,99.29,3.3748,434.08,401.178,689.871,2.5833,88.47,92.61,94.46
2022-11-07,1193.25,101.88,3.6761,2.6856,2.6531,2.6381,1001.0,697.25,1141.5,92.95,93.08,414.75,86.86,588.0,622.75,612.75,101.93,104.37,1013.0,1143.75,3.2811,3.3811,124.679,81.99,100.358,2.8731,445.319,413.152,694.904,2.4581,88.07,91.79,93.6
2022-11-08,1165.75,99.055,3.6257,2.6342,2.5842,2.6217,975.5,686.0,1111.75,92.29,92.31,403.25,86.2,594.75,623.25,614.0,99.085,101.67,1022.25,1136.5,3.2707,3.3232,126.959,79.17,98.263,2.8567,440.853,414.311,699.021,2.4677,84.78,88.91,90.56
2022-11-09,1114.25,94.955,3.5163,2.5196,2.4421,2.5196,923.75,675.25,1061.75,89.89,89.89,386.25,84.0,589.0,629.25,626.75,94.955,97.775,980.25,1104.75,3.2313,3.1763,127.07,76.13,94.393,3.5796,419.828,396.574,690.328,2.3556,81.82,85.83,87.4
2022-11-10,1074.25,94.505,3.4644,2.5338,2.4663,2.5163,886.75,674.5,1022.75,87.15,87.15,394.0,82.32,588.75,629.25,626.25,94.505,97.505,961.5,1076.0,3.1444,3.1994,125.045,76.8,92.14,3.6013,415.688,391.141,684.838,2.3638,82.61,86.47,87.98
2022-11-11,1061.5,96.91,3.5103,2.5771,2.4496,2.4946,914.5,687.5,1014.5,91.04,91.04,408.75,86.17,597.75,649.25,645.75,96.865,99.745,972.0,1107.5,3.1903,3.1403,127.352,79.24,96.211,3.6596,440.44,410.456,706.799,2.4096,85.7,88.96,90.5
2022-11-14,1050.5,95.6,3.5165,2.4385,2.3685,2.366,901.75,689.5,1053.75,91.0,91.0,400.0,86.41,595.0,648.5,645.25,95.68,98.37,985.75,1105.5,3.144,3.1515,125.887,75.99,97.263,3.5785,437.328,409.847,720.526,2.321,82.82,85.87,87.02
2022-11-15,1041.25,93.995,3.6163,2.4036,2.3561,2.2586,862.75,686.75,1043.25,86.795,86.795,406.5,82.96,597.0,648.75,645.75,94.025,96.79,970.5,1077.75,3.2413,3.2538,122.951,76.83,93.736,3.5661,436.259,403.885,709.545,2.3061,84.07,86.92,88.09
2022-11-16,1042.0,92.615,3.5886,2.3705,2.208,2.233,879.25,681.5,1048.0,88.01,88.03,396.25,84.28,590.0,652.5,646.5,92.64,95.44,955.75,1076.0,3.1136,3.2261,124.683,75.52,95.335,3.558,438.436,409.841,711.375,2.2755,84.43,85.59,86.57
2022-11-17,1007.0,91.25,3.3486,2.2797,2.1447,2.1447,852.75,671.25,1013.5,87.145,87.2,387.75,83.23,590.0,656.5,651.5,91.25,93.96,930.25,1052.25,3.0248,3.1548,123.702,71.54,94.4,3.5047,421.327,401.671,714.12,2.1772,81.68,81.64,82.18
